법인코드,법인명,업종,상장일자,주요품목
A214370,케어젠,생물공학,20151117,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품"
A214390,경보제약,제약,20150629,"아토르바스타틴, 세프티족심, 세프트리약손"
A214420,토니모리,화장품,20150710,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등"
A214430,아이쓰리시스템,우주항공과국방,20150730,"적외선 영상센서, 엑스레이 영상센서"
A214450,파마리서치프로덕트,제약,20150724,재생의약품
A214680,한화에이스스팩1호,,20150420,기업인수합병
A214870,에치디프로,통신장비,20151013,CCTV 카메라
A214980,KODEX 단기채권 PLUS,,20150303,#N/A
A215000,골프존,게임소프트웨어와서비스,20150403,골프시뮬레이터
A215090,유진에이씨피씨스팩2호,,20150428,기업인수합병
A215100,하나머스트4호스팩,,20150422,기업인수합병
A215200,메가스터디교육,교육서비스,20150504,"오프라인 학원, 온라인 강의"
A215360,우리산업,자동차부품,20150506,ACTUATOR 등
A215380,한화MGI스팩,,20150518,기업인수합병
A215480,대우SBI스팩1호,,20150513,기업인수및합병
A215580,대우스팩3호,,20150519,기업인수및합병
A215620,흥국 S&P 로우볼,,20150325,#N/A
A215750,미래에셋제3호스팩,,20150522,기업인수합병
A215790,엔에이치스팩5호,,20150508,기업 인수 합병
A217190,제너셈,반도체와반도체장비,20150925,반도체 후공정 장비
A217270,대신밸런스제1호스팩,,20150618,기업인수합병
A217500,하이제3호스팩,,20150616,기업인수합병
A217600,이베스트스팩2호,,20150626,기업인수합병
A217620,한화ACPC스팩,,20150610,기업인수합병
A217730,강스템바이오텍,생물공학,20151221,줄기세포치료제
A217770,TIGER 원유인버스선물(H),,20150429,#N/A
A217780,TIGER 차이나A인버스(합성) ,,20150610,#N/A
A217790,TIGER 가격조정,,20150429,#N/A
A217810,엔에이치스팩7호,,20150612,0
A217820,엔에스,전기제품,20151207,2차전지 자동화 설비
A218150,하나머스트5호스팩,,20150618,기업인수합병
A218410,엔에이치스팩8호,,20150630,기업인수합병
A218420,KODEX 미국에너지(합성),,20150428,#N/A
A218710,키움스팩3호,,20150706,기업인수합병
A219130,타이거일렉,반도체와반도체장비,20150925,인쇄회로기판 제조업
A219390,KBSTAR 미국원유생산기업(합성 H),,20150602,#N/A
A219480,KODEX S&P500선물(H),,20150529,#N/A
A219550,SK2호스팩,,20150722,기업인수합병
A219580,골든브릿지제3호스팩,,20150630,기업인수합병
A219860,한화에이스스팩2호,,20150720,기업인수합병
A219900,KINDEX 중국본토레버리지(합성),,20150528,#N/A
A219960,유안타제2호스팩,,20150717,기업인수합병
A220130,SMART 중국본토 중소형 CSI500(합성 H),,20150608,#N/A
A220260,엘아이지이에스스팩,,20150727,기업인수 및 합병
A220630,해마로푸드서비스,식품,20150828,기업인수
A221200,유진스팩3호,,20150909,기업인수합병
A221610,한솔씨앤피,화학,20160127,모바일 코팅제(도료)
A221840,하이즈항공,우주항공과국방,20151125,B787 날개구조물 등
A221950,현대드림3호스팩,,20150821,기업인수목적
A221980,케이디켐,화학,20151119,PVC 안정제
A222040,뉴트리바이오텍,제약,20151216,건강기능식품
A222080,한국3호스팩,,20150902,기업인수합병
A222110,팬젠,생물공학,20160311,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등"
A222170,ARIRANG S&P 배당성장,,20150629,#N/A
A222180,ARIRANG 스마트베타 Value,,20150629,#N/A
A222190,ARIRANG 스마트베타 Momentum,,20150629,#N/A
A222200,ARIRANG 스마트베타 Quality,,20150629,#N/A
A222390,케이비제8호스팩,,20150805,해당사항 없음
A222420,쎄노텍,화학,20150806,세라믹 비드
A222800,심텍,전자장비와기기,20150807,반도체용 인쇄회로기판
A222810,닉스테크,소프트웨어,20150813,보안솔루션 개발 외
A222980,한국맥널티,식품,20151223,커피 및 의약품
A223040,교보5호스팩,,20150827,기업인수합병
A223190,KODEX 200가치저변동,,20150626,#N/A
A223310,이에스브이,전자제품,20151224,"블랙박스, 내비게이션, 로봇청소기, 드론"
A224060,코디엠,반도체와반도체장비,20151229,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)"
A224110,에이텍티앤,통신장비,20150825,교통카드단말기
A225030,TIGER S&P500인버스선물(H),,20150729,#N/A
A225040,TIGER S&P500레버리지(합성 H),,20150729,#N/A
A225050,TIGER 유로스탁스레버리지(합성 H),,20150729,#N/A
A225060,TIGER 이머징마켓레버리지(합성 H),,20150729,#N/A
A225130,KINDEX 골드선물레버리지(합성 H),,20150728,#N/A
A225330,씨엠에스에듀,교육서비스,20160407,융합사고력 프로그램
A225430,IBKS제3호스팩,,20151008,금융지원 서비스
A225440,이베스트스팩3호,,20151019,0
A225530,보광산업,건축자재,20151217,"콘크리트용 부순골재, 아스콘, 레미콘"
A225570,엔에이치스팩9호,,20150925,기업인수합병
A225590,신영스팩2호,,20151005,기업인수합병
A225650,쿠첸,가정용기기와용품,20150904,전기밥솥
A225800,KOSEF 미국달러선물 레버리지(합성),,20150810,#N/A
A226320,잇츠스킨,화장품,20151228,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등"
A226340,에이치엠씨3호스팩,,20151105,기업인수합병
A226350,아이엠텍,핸드셋,20160203,휴대폰용 안테나 및 카메라모듈
A226360,현대드림4호스팩,,20151022,기업인수합병
A226380,KINDEX 한류,,20150819,#N/A
A226440,동부스팩3호,,20151006,기업인수합병
A226490,KODEX 코스피,,20150824,#N/A
A226810,파워 단기채,,20150826,#N/A
A226850,키움스팩4호,,20151029,기업인수합병
A226980,KODEX 200 중소형,,20150901,#N/A
A227540,TIGER 200 헬스케어,,20150923,#N/A
A227550,TIGER 200 산업재,,20150923,#N/A
A227560,TIGER 200 생활소비재,,20150923,#N/A
A227570,TIGER 우량가치,,20150923,#N/A
A227830,ARIRANG 코스피,,20150923,#N/A
A227840,현대씨앤에프,식품과기본식료품소매,20151023,"브랜드사업, 육류유통"
A227930,KINDEX 코스닥 150,,20151001,#N/A
A227950,골든브릿지제4호스팩,,20151118,기업인수 및 합병
A228340,동양파일,건축자재,20160406,PHC파일
A228790,TIGER 화장품,,20151007,#N/A
A228800,TIGER 여행레저,,20151007,#N/A
A228810,TIGER 미디어컨텐츠,,20151007,#N/A
A228820,TIGER KTOP30,,20151014,#N/A
A228850,레이언스,건강관리장비와용품,20160411,"TFT Detector, CMOS Detector, I/O Sensor"
A229200,KODEX 코스닥 150,,20151001,#N/A
A229640,엘에스전선아시아,전기장비,20160922,0
A229720,KODEX KTOP30,,20151014,#N/A
A230240,하나금융7호SPAC,,20151216,기업인수합병
A230360,에코마케팅,광고,20160808,"온라인, 모바일 광고 종합대행업"
A230480,KOSEF 미국달러선물 인버스2X(합성),,20151116,#N/A
A230490,동부제4호스팩,,20151218,기업인수합병
A230980,IBKS제4호스팩,,20160302,기업인수 및 합병
A232080,TIGER 코스닥150,,20151112,#N/A
A232140,대신밸런스제2호스팩,,20151224,기업 인수 및 합병
A232270,케이비제9호스팩,,20160229,기업인수
A232590,KINDEX 골드선물 인버스2X(합성H),,20151203,#N/A
A233160,TIGER 코스닥150 레버리지,,20151217,#N/A
A233740,KODEX 코스닥150 레버리지,,20151217,#N/A
A234310,KBSTAR V&S 셀렉트밸류,,20160202,#N/A
A234790,KINDEX 코스닥150 레버리지,,20151217,#N/A
A234920,자이글,가정용기기와용품,20160906,적외선 가열 조리기
A235010,하이에이아이1호스팩,,20160304,기업 인수 및 합병
A236200,슈프리마,전자장비와기기,20160205,바이오인식 관련 제품
A236350,TIGER 인도레버리지(합성),,20160513,#N/A
A236460,ARIRANG 스마트베타 LowVOL,,20160112,#N/A
A237350,KODEX 200대형,,20160127,#N/A
A237370,KODEX 배당성장채권혼합,,20160127,#N/A
A237440,TIGER 경기방어채권혼합,,20160127,#N/A
A237690,에스티팜,제약,20160623,원료의약품
A237750,피앤씨테크,전기장비,20160704,배전자동화단말장치
A238090,앤디포스,핸드셋,20161012,"TSP용 양면 테이프, 윈도우 필름"
A238670,ARIRANG 스마트베타Quality채권혼합,,20160224,#N/A
A238720,KINDEX일본Nikkei225(H),,20160303,#N/A
A239340,미래에셋제5호스팩,,20160609,기업인수합병
A239660,ARIRANG 우량회사채50,,20160322,#N/A
A240540,한국4호스팩,,20160622,기업인수합병
A240810,원익IPS,반도체와반도체장비,20160502,반도체 제조용 기계
A241180,TIGER 일본니케이225,,20160331,#N/A
A241390,KBSTAR V&S셀렉트밸류채권혼합,,20160412,#N/A
A241590,화승엔터프라이즈,"섬유,의류,신발,호화품",20161004,0
A241690,유니테크노,자동차부품,20160920,자동차 엔진파워트레인/모터 부품 제조 및 조립
A242040,교보비엔케이스팩,,20160907,기업인수합병
A243070,휴온스,제약,20160603,"전문의약품, 일반의약품"
A243880,TIGER 200 IT레버리지,,20160513,#N/A
A243890,TIGER 200 에너지화학레버리지,,20160513,#N/A
A244580,KODEX 바이오,,20160513,#N/A
A244620,KODEX 모멘텀Plus,,20160513,#N/A
A244660,KODEX 퀄리티Plus,,20160513,#N/A
A244670,KODEX 밸류Plus,,20160513,#N/A
A244820,ARIRANG 스마트베타4종결합,,20160519,#N/A
A245340,TIGER 미국다우존스30,,20160701,#N/A
A245350,TIGER 유로스탁스배당30,,20160701,#N/A
A245360,TIGER 차이나H,,20160616,#N/A
A245710,KINDEX 베트남VN30(합성),,20160701,#N/A
A247780,KODEX 가치투자,,20160624,#N/A
A247790,KODEX 성장투자,,20160624,#N/A
A247800,KODEX 턴어라운드투자,,20160624,#N/A
A248170,샘표식품,식품,20160809,간장
A248260,TIGER 일본헬스케어(합성),,20160701,#N/A
A248270,TIGER 글로벌헬스케어(합성),,20160701,#N/A
A249420,일동제약,제약,20160831,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등"
A250060,하나금융8호SPAC,,20160908,기업인수합병
A250730,KBSTAR 차이나H주(H),,20160810,#N/A
A250780,TIGER 코스닥150인버스,,20160810,#N/A
A250930,케이비제10호스팩,,20160929,기업인수합병
A251340,KODEX 코스닥150인버스,,20160810,#N/A
A251350,KODEX MSCI World,,20160817,#N/A
A251590,ARIRANG 고배당저변동50,,20160811,#N/A
A251600,ARIRANG 고배당주채권혼합,,20160811,#N/A
A251890,KINDEX 코스닥(합성),,20160906,#N/A
A252000,TIGER 200동일가중,,20160920,#N/A
A252400,KBSTAR 200선물레버리지,,20160912,#N/A
A252410,KBSTAR 200선물인버스,,20160912,#N/A
A252420,KBSTAR 200선물인버스2X,,20160922,#N/A
A252650,KODEX 200동일가중,,20160920,#N/A
A252670,KODEX 200선물인버스2X,,20160922,#N/A
A252710,TIGER 200선물인버스2X,,20160922,#N/A
A252720,KBSTAR 모멘텀밸류,,20161014,#N/A
A252730,KBSTAR 모멘텀로우볼,,20161014,#N/A
A253150,ARIRANG 200선물레버리지,,20160929,#N/A
A253160,ARIRANG 200선물인버스2X,,20160922,#N/A
A253230,KOSEF 200선물인버스2X,,20160922,#N/A
A253240,KOSEF 200선물인버스,,20160912,#N/A
A253250,KOSEF 200선물레버리지,,20160912,#N/A
A253280,KBSTAR 헬스케어,,20160923,#N/A
A253290,KBSTAR 헬스케어채권,,20160923,#N/A
A253990,TIGER 대만TAIEX파생(H),,20161007,#N/A
A500001,신한 K200 USD 선물 바이셀 ETN,,20141117,#N/A
A500002,신한 USD K200 선물 바이셀 ETN,,20141117,#N/A
A500003,신한 인버스 WTI원유 선물 ETN(H),,20150415,#N/A
A500004,신한 브렌트원유 선물 ETN(H),,20150415,#N/A
A500005,신한 인버스 브렌트원유 선물 ETN(H),,20150618,#N/A
A500006,신한 인버스 금 선물 ETN(H),,20150618,#N/A
A500007,신한 인버스 은 선물 ETN(H),,20150618,#N/A
A500008,신한 인버스 구리 선물 ETN(H),,20150618,#N/A
A500009,신한 다우존스지수 선물 ETN(H),,20150703,#N/A
A500010,신한 인버스 다우존스지수 선물 ETN(H),,20150703,#N/A
A500011,신한 달러인덱스 선물 ETN(H),,20150703,#N/A
A500012,신한 인버스 달러인덱스 선물 ETN(H),,20150703,#N/A
A500013,신한 옥수수 선물 ETN(H),,20151028,#N/A
A500014,신한 인버스 옥수수 선물 ETN(H),,20151028,#N/A
A500015,신한 WTI원유 선물 ETN(H),,20151028,#N/A
A500016,신한 금 선물 ETN(H),,20151028,#N/A
A500017,신한 은 선물 ETN(H),,20151028,#N/A
A500018,신한 구리 선물 ETN(H),,20160225,#N/A
A500019,신한 레버리지 WTI원유 선물 ETN(H),,20160225,#N/A
A500020,신한 레버리지 다우존스지수 선물 ETN(H),,20160706,#N/A
A520001,대우 로우볼 ETN,,20141117,#N/A
A520002,대우 차이나 대표주 15 ETN(H),,20150423,#N/A
A520003,대우 원자재 선물 ETN(H),,20150730,#N/A
A520004,대우 전기전자 Core5 ETN,,20151209,#N/A
A520005,대우 인버스 전기전자 Core5 ETN,,20151209,#N/A
A520006,대우 에너지화학 Core5 ETN,,20151209,#N/A
A520007,대우 인버스 에너지화학 Core5 ETN,,20151209,#N/A
A520009,대우 레버리지 원유선물혼합 ETN(H),,20160421,#N/A
A520010,대우 원유선물혼합 ETN(H),,20160421,#N/A
A520011,대우 인버스 원유선물혼합 ETN(H),,20160421,#N/A
A530001,삼성 유럽 고배당 주식 ETN(H),,20141117,#N/A
A530002,삼성 인버스 China A50 선물 ETN(H),,20150812,#N/A
A530003,삼성 모멘텀 탑픽 ETN,,20150812,#N/A
A530004,삼성 화장품 테마주 ETN,,20150812,#N/A
A530005,삼성 바이오 테마주 ETN,,20150812,#N/A
A530006,삼성 음식료 테마주 ETN,,20150812,#N/A
A530007,삼성 레저 테마주 ETN,,20150812,#N/A
A530008,삼성 미디어 테마주 ETN,,20150812,#N/A
A530009,삼성 증권 테마주 ETN,,20150812,#N/A
A530010,삼성 건축자재 테마주 ETN,,20150812,#N/A
A530011,삼성 온라인쇼핑 테마주 ETN,,20150812,#N/A
A530012,삼성 화학 테마주 ETN,,20150812,#N/A
A530013,삼성 KTOP30 ETN,,20151209,#N/A
A530014,삼성 China A50 선물 ETN(H),,20151209,#N/A
A530015,삼성 미국 대형 성장주 ETN(H),,20151209,#N/A
A530016,삼성 미국 대형 가치주 ETN(H),,20151209,#N/A
A530017,삼성 미국 중소형 성장주 ETN(H),,20151209,#N/A
A530018,삼성 미국 중소형 가치주 ETN(H),,20151209,#N/A
A530019,삼성 미국 대형 성장주 ETN,,20151209,#N/A
A530020,삼성 미국 대형 가치주 ETN,,20151209,#N/A
A530021,삼성 미국 중소형 성장주 ETN,,20151209,#N/A
A530022,삼성 미국 중소형 가치주 ETN,,20151209,#N/A
A530023,삼성 레버리지 China A50 선물 ETN(H),,20160316,#N/A
A530024,삼성 인도 Nifty50 선물 ETN(H),,20160804,#N/A
A530025,삼성 인버스 인도 Nifty50 선물 ETN(H),,20160804,#N/A
A530026,삼성 레버리지 인도 Nifty50 선물 ETN(H),,20160804,#N/A
A550001,QV Big Vol ETN,,20141117,#N/A
A550002,QV WISE 배당 ETN,,20141117,#N/A
A550003,QV 스마트리밸런싱 250/3 ETN,,20150415,#N/A
A550004,QV 롱숏 K150 매수 로우볼 매도 ETN,,20150415,#N/A
A550005,QV 에너지 TOP5 ETN,,20150625,#N/A
A550006,QV 내수소비 TOP5 ETN,,20150625,#N/A
A550007,QV 조선 TOP5 ETN,,20150625,#N/A
A550008,QV 소프트웨어 TOP5 ETN,,20150625,#N/A
A550009,QV 하드웨어 TOP5 ETN,,20150625,#N/A
A550010,QV 운송 TOP5 ETN,,20150625,#N/A
A550011,QV 자동차 TOP5 ETN,,20150625,#N/A
A550012,QV 의료 TOP5 ETN,,20150625,#N/A
A550013,QV 화학 TOP5 ETN,,20150625,#N/A
A550014,QV 바이오 TOP5 ETN,,20150625,#N/A
A550015,QV 제약 TOP5 ETN,,20150625,#N/A
A550016,QV 건설 TOP5 ETN,,20150625,#N/A
A550018,QV CHINEXT ETN(H),,20151223,#N/A
A550019,QV 전기차 테마 ETN,,20160421,#N/A
A550020,QV 2차전지 테마 ETN,,20160421,#N/A
A550021,QV 핀테크 테마 ETN,,20160421,#N/A
A550022,QV 사물인터넷 테마 ETN,,20160421,#N/A
A550023,QV 고령화 테마 ETN,,20160421,#N/A
